,Time,Age,Sex,Value,Country
2203,2054,99,Male,-1441.335,China
2204,2054,100,Male,-119.441,China
2205,2055,4,Male,-21338.8185,China
2206,2055,9,Male,-24830.8155,China
2207,2055,14,Male,-26483.806,China
2208,2055,19,Male,-25975.983,China
2209,2055,24,Male,-25329.1495,China
2210,2055,29,Male,-25855.278,China
2211,2055,34,Male,-27576.95,China
2212,2055,39,Male,-41968.231,China
2213,2055,44,Male,-47164.3905,China
2214,2055,49,Male,-44415.113,China
2215,2055,54,Male,-40798.585,China
2216,2055,59,Male,-41518.0495,China
2217,2055,64,Male,-48074.1895,China
2218,2055,69,Male,-56101.9635,China
2219,2055,74,Male,-43689.265,China
2220,2055,79,Male,-33834.201,China
2221,2055,84,Male,-33018.6895,China
2222,2055,89,Male,-21998.0965,China
2223,2055,94,Male,-8615.5475,China
2224,2055,99,Male,-1383.559,China
2225,2055,100,Male,-132.6055,China
2226,2056,4,Male,-20640.8695,China
2227,2056,9,Male,-24200.4515,China
2228,2056,14,Male,-26353.7835,China
2229,2056,19,Male,-26152.3845,China
2230,2056,24,Male,-25328.1095,China
2231,2056,29,Male,-25619.666,China
2232,2056,34,Male,-26914.295,China
2233,2056,39,Male,-38636.122,China
2234,2056,44,Male,-47138.141,China
2235,2056,49,Male,-45056.1495,China
2236,2056,54,Male,-40907.8715,China
2237,2056,59,Male,-41006.818,China
2238,2056,64,Male,-45239.7385,China
2239,2056,69,Male,-56532.1205,China
2240,2056,74,Male,-45145.9495,China
2241,2056,79,Male,-34365.5975,China
2242,2056,84,Male,-31631.8475,China
2243,2056,89,Male,-22752.692,China
2244,2056,94,Male,-9475.0195,China
2245,2056,99,Male,-1343.124,China
2246,2056,100,Male,-143.6615,China
2247,2057,4,Male,-19989.3815,China
2248,2057,9,Male,-23500.082,China
2249,2057,14,Male,-26121.2945,China
2250,2057,19,Male,-26311.3505,China
2251,2057,24,Male,-25378.117,China
2252,2057,29,Male,-25433.191,China
2253,2057,34,Male,-26585.588,China
2254,2057,39,Male,-34664.2775,China
2255,2057,44,Male,-47017.574,China
2256,2057,49,Male,-45854.02,China
2257,2057,54,Male,-41428.5475,China
2258,2057,59,Male,-40543.9775,China
2259,2057,64,Male,-43660.954,China
2260,2057,69,Male,-54700.9685,China
2261,2057,74,Male,-46788.9485,China
2262,2057,79,Male,-35763.7615,China
2263,2057,84,Male,-30203.593,China
2264,2057,89,Male,-23352.23,China
2265,2057,94,Male,-9967.9055,China
2266,2057,99,Male,-1475.4155,China
2267,2057,100,Male,-156.1825,China
2268,2058,4,Male,-19399.1305,China
2269,2058,9,Male,-22767.736,China
2270,2058,14,Male,-25791.5075,China
2271,2058,19,Male,-26409.1895,China
2272,2058,24,Male,-25485.3355,China
2273,2058,29,Male,-25298.559,China
2274,2058,34,Male,-26269.1645,China
2275,2058,39,Male,-31360.9185,China
2276,2058,44,Male,-46052.2415,China
2277,2058,49,Male,-46524.364,China
2278,2058,54,Male,-42216.083,China
2279,2058,59,Male,-40277.173,China
2280,2058,64,Male,-42385.314,China
2281,2058,69,Male,-52267.036,China
2282,2058,74,Male,-48648.6375,China
2283,2058,79,Male,-37194.667,China
2284,2058,84,Male,-28801.3685,China
2285,2058,89,Male,-23613.3205,China
2286,2058,94,Male,-10291.7445,China
2287,2058,99,Male,-1864.3025,China
2288,2058,100,Male,-166.6445,China
2289,2059,4,Male,-18882.521,China
2290,2059,9,Male,-22028.771,China
2291,2059,14,Male,-25349.3905,China
2292,2059,19,Male,-26445.548,China
2293,2059,24,Male,-25644.2445,China
2294,2059,29,Male,-25199.9915,China
2295,2059,34,Male,-25963.7705,China
2296,2059,39,Male,-29000.302,China
2297,2059,44,Male,-44230.939,China
2298,2059,49,Male,-46832.2425,China
2299,2059,54,Male,-43149.9305,China
2300,2059,59,Male,-40237.6765,China
2301,2059,64,Male,-41281.299,China
2302,2059,69,Male,-49574.0485,China
2303,2059,74,Male,-50701.508,China
2304,2059,79,Male,-38136.0155,China
2305,2059,84,Male,-27907.8755,China
2306,2059,89,Male,-23424.951,China
2307,2059,94,Male,-10758.378,China
2308,2059,99,Male,-2253.133,China
2309,2059,100,Male,-166.03,China
2310,2060,4,Male,-18450.8245,China
2311,2060,9,Male,-21298.8,China
2312,2060,14,Male,-24801.5595,China
2313,2060,19,Male,-26414.7585,China
2314,2060,24,Male,-25824.063,China
2315,2060,29,Male,-25144.385,China
2316,2060,34,Male,-25686.276,China
2317,2060,39,Male,-27430.832,China
2318,2060,44,Male,-41772.2005,China
2319,2060,49,Male,-46871.1845,China
2320,2060,54,Male,-43992.1395,China
2321,2060,59,Male,-40202.307,China
2322,2060,64,Male,-40561.452,China
2323,2060,69,Male,-46232.2585,China
2324,2060,74,Male,-52679.5445,China
2325,2060,79,Male,-39216.1675,China
2326,2060,84,Male,-27809.5725,China
2327,2060,89,Male,-22807.4435,China
2328,2060,94,Male,-11285.654,China
2329,2060,99,Male,-2529.4525,China
2330,2060,100,Male,-162.2215,China
2331,2061,4,Male,-18123.5275,China
2332,2061,9,Male,-20601.4225,China
2333,2061,14,Male,-24171.819,China
2334,2061,19,Male,-26285.247,China
2335,2061,24,Male,-26000.8765,China
2336,2061,29,Male,-25144.187,China
2337,2061,34,Male,-25452.1385,China
2338,2061,39,Male,-26770.8955,China
2339,2061,44,Male,-38452.4745,China
2340,2061,49,Male,-46849.434,China
2341,2061,54,Male,-44634.638,China
2342,2061,59,Male,-40322.2575,China
2343,2061,64,Male,-40081.97,China
2344,2061,69,Male,-43547.9485,China
2345,2061,74,Male,-53124.717,China
2346,2061,79,Male,-40604.804,China
2347,2061,84,Male,-28370.6145,China
2348,2061,89,Male,-21934.1515,China
2349,2061,94,Male,-11759.5655,China
2350,2061,99,Male,-2748.7855,China
2351,2061,100,Male,-161.279,China
2352,2062,4,Male,-17887.0215,China
2353,2062,9,Male,-19950.4555,China
2354,2062,14,Male,-23472.082,China
2355,2062,19,Male,-26053.318,China
2356,2062,24,Male,-26160.2565,China
2357,2062,29,Male,-25194.937,China
2358,2062,34,Male,-25267.0015,China
2359,2062,39,Male,-26444.0365,China
2360,2062,44,Male,-34495.6585,China
2361,2062,49,Male,-46734.4435,China
2362,2062,54,Male,-45433.1405,China
2363,2062,59,Male,-40847.156,China
2364,2062,64,Male,-39647.0805,China
2365,2062,69,Male,-42060.242,China
2366,2062,74,Male,-51436.3015,China
2367,2062,79,Male,-42183.5645,China
2368,2062,84,Male,-29640.1895,China
2369,2062,89,Male,-21028.047,China
2370,2062,94,Male,-12108.8745,China
2371,2062,99,Male,-2870.893,China
2372,2062,100,Male,-184.5305,China
2373,2063,4,Male,-17716.507,China
2374,2063,9,Male,-19360.665,China
2375,2063,14,Male,-22740.3585,China
2376,2063,19,Male,-25724.132,China
2377,2063,24,Male,-26258.5585,China
2378,2063,29,Male,-25302.7955,China
2379,2063,34,Male,-25133.5725,China
2380,2063,39,Male,-26129.376,China
2381,2063,44,Male,-31205.2975,China
2382,2063,49,Male,-45778.404,China
2383,2063,54,Male,-46105.3795,China
2384,2063,59,Male,-41635.159,China
2385,2063,64,Male,-39402.424,China
2386,2063,69,Male,-40860.3575,China
2387,2063,74,Male,-49181.628,China
2388,2063,79,Male,-43944.58,China
2389,2063,84,Male,-30898.414,China
2390,2063,89,Male,-20153.283,China
2391,2063,94,Male,-12288.8035,China
2392,2063,99,Male,-3005.0485,China
2393,2063,100,Male,-241.435,China
2394,2064,4,Male,-17610.7615,China
2395,2064,9,Male,-18844.465,China
2396,2064,14,Male,-22001.994,China
2397,2064,19,Male,-25282.668,China
2398,2064,24,Male,-26295.4315,China
2399,2064,29,Male,-25462.255,China
2400,2064,34,Male,-25036.112,China
2401,2064,39,Male,-25825.676,China
2402,2064,44,Male,-28854.4595,China
2403,2064,49,Male,-43969.7245,China
2404,2064,54,Male,-46418.0545,China
2405,2064,59,Male,-42567.5805,China
2406,2064,64,Male,-39379.5265,China
2407,2064,69,Male,-39823.884,China
2408,2064,74,Male,-46686.5695,China
2409,2064,79,Male,-45856.737,China
2410,2064,84,Male,-31733.4175,China
2411,2064,89,Male,-19664.3625,China
2412,2064,94,Male,-12254.084,China
2413,2064,99,Male,-3206.751,China
2414,2064,100,Male,-293.585,China
2415,2065,4,Male,-17555.579,China
2416,2065,9,Male,-18413.1245,China
2417,2065,14,Male,-21272.5955,China
2418,2065,19,Male,-24735.533,China
2419,2065,24,Male,-26265.2055,China
2420,2065,29,Male,-25642.5755,China
2421,2065,34,Male,-24981.5085,China
2422,2065,39,Male,-25549.773,China
2423,2065,44,Male,-27292.0405,China
2424,2065,49,Male,-41526.048,China
2425,2065,54,Male,-46463.39,China
2426,2065,59,Male,-43409.3525,China
2427,2065,64,Male,-39361.9445,China
2428,2065,69,Male,-39158.4205,China
2429,2065,74,Male,-43595.48,China
2430,2065,79,Male,-47708.5265,China
2431,2065,84,Male,-32707.528,China
2432,2065,89,Male,-19740.072,China
2433,2065,94,Male,-11985.8575,China
2434,2065,99,Male,-3412.8045,China
2435,2065,100,Male,-328.6885,China
2436,2066,4,Male,-17526.126,China
2437,2066,9,Male,-18086.118,China
2438,2066,14,Male,-20575.752,China
2439,2066,19,Male,-24106.509,China
2440,2066,24,Male,-26136.33,China
2441,2066,29,Male,-25819.8785,China
2442,2066,34,Male,-24982.191,China
2443,2066,39,Male,-25317.0915,China
2444,2066,44,Male,-26635.7885,China
2445,2066,49,Male,-38224.989,China
2446,2066,54,Male,-46447.9345,China
2447,2066,59,Male,-44053.5195,China
2448,2066,64,Male,-39496.8605,China
2449,2066,69,Male,-38723.3025,China
2450,2066,74,Male,-41120.365,China
2451,2066,79,Male,-48158.6435,China
2452,2066,84,Male,-33965.641,China
2453,2066,89,Male,-20273.351,China
2454,2066,94,Male,-11584.9145,China
2455,2066,99,Male,-3590.072,China
2456,2066,100,Male,-357.6835,China
2457,2067,4,Male,-17523.484,China
2458,2067,9,Male,-17849.858,China
2459,2067,14,Male,-19925.277,China
2460,2067,19,Male,-23407.508,China
2461,2067,24,Male,-25905.119,China
2462,2067,29,Male,-25979.761,China
2463,2067,34,Male,-25033.72,China
2464,2067,39,Male,-25133.2775,China
2465,2067,44,Male,-26311.3335,China
2466,2067,49,Male,-34290.699,China
2467,2067,54,Male,-46341.0715,China
2468,2067,59,Male,-44852.4335,China
2469,2067,64,Male,-40027.431,China
2470,2067,69,Male,-38327.959,China
2471,2067,74,Male,-39757.1455,China
2472,2067,79,Male,-46663.779,China
2473,2067,84,Male,-35420.2545,China
2474,2067,89,Male,-21306.28,China
2475,2067,94,Male,-11167.5745,China
2476,2067,99,Male,-3706.7395,China
2477,2067,100,Male,-377.8465,China
2478,2068,4,Male,-17530.713,China
2479,2068,9,Male,-17679.5555,China
2480,2068,14,Male,-19335.9355,China
2481,2068,19,Male,-22676.518,China
2482,2068,24,Male,-25576.72,China
2483,2068,29,Male,-26078.633,China
2484,2068,34,Male,-25142.253,China
2485,2068,39,Male,-25001.041,China
2486,2068,44,Male,-25998.979,China
2487,2068,49,Male,-31019.757,China
2488,2068,54,Male,-45398.754,China
2489,2068,59,Male,-45526.845,China
2490,2068,64,Male,-40815.6915,China
2491,2068,69,Male,-38114.7635,China
2492,2068,74,Male,-38660.2905,China
2493,2068,79,Male,-44657.6715,China
2494,2068,84,Male,-37004.8885,China
2495,2068,89,Male,-22284.5945,China
2496,2068,94,Male,-10784.498,China
2497,2068,99,Male,-3778.198,China
2498,2068,100,Male,-407.1135,China
2499,2069,4,Male,-17539.607,China
2500,2069,9,Male,-17573.988,China
2501,2069,14,Male,-18820.1385,China
2502,2069,19,Male,-21938.867,China
2503,2069,24,Male,-25136.1245,China
2504,2069,29,Male,-26116.144,China
2505,2069,34,Male,-25302.2955,China
2506,2069,39,Male,-24904.6815,China
2507,2069,44,Male,-25697.5195,China
2508,2069,49,Male,-28683.4765,China
2509,2069,54,Male,-43608.7265,China
2510,2069,59,Male,-45845.9785,China
2511,2069,64,Male,-41745.678,China
2512,2069,69,Male,-38115.411,China
2513,2069,74,Male,-37715.6805,China
2514,2069,79,Male,-42440.023,China
2515,2069,84,Male,-38677.165,China
2516,2069,89,Male,-22938.2805,China
2517,2069,94,Male,-10641.231,China
2518,2069,99,Male,-3794.3415,China
2519,2069,100,Male,-446.473,China
2520,2070,4,Male,-17562.703,China
2521,2070,9,Male,-17518.962,China
2522,2070,14,Male,-18389.154,China
2523,2070,19,Male,-21210.153,China
2524,2070,24,Male,-24589.932,China
2525,2070,29,Male,-26086.626,China
2526,2070,34,Male,-25483.159,China
2527,2070,39,Male,-24851.081,China
2528,2070,44,Male,-25423.739,China
2529,2070,49,Male,-27131.5265,China
2530,2070,54,Male,-41187.3905,China
2531,2070,59,Male,-45900.4085,China
2532,2070,64,Male,-42586.517,China
2533,2070,69,Male,-38123.1075,China
2534,2070,74,Male,-37124.3825,China
2535,2070,79,Male,-39705.7785,China
2536,2070,84,Male,-40311.008,China
2537,2070,89,Male,-23725.296,China
2538,2070,94,Male,-10810.335,China
2539,2070,99,Male,-3731.8875,China
2540,2070,100,Male,-483.671,China
2541,2071,4,Male,-17587.654,China
2542,2071,9,Male,-17489.6505,China
2543,2071,14,Male,-18062.4485,China
2544,2071,19,Male,-20513.951,China
2545,2071,24,Male,-23961.892,China
2546,2071,29,Male,-25958.558,China
2547,2071,34,Male,-25660.9985,China
2548,2071,39,Male,-24852.6455,China
2549,2071,44,Male,-25193.0045,China
2550,2071,49,Male,-26480.767,China
2551,2071,54,Male,-37914.212,China
2552,2071,59,Male,-45894.144,China
2553,2071,64,Male,-43232.6655,China
2554,2071,69,Male,-38279.139,China
2555,2071,74,Male,-36749.7495,China
2556,2071,79,Male,-37528.8395,China
2557,2071,84,Male,-40739.056,China
2558,2071,89,Male,-24754.8255,China
2559,2071,94,Male,-11222.573,China
2560,2071,99,Male,-3631.6655,China
2561,2071,100,Male,-516.051,China
2562,2072,4,Male,-17603.559,China
2563,2072,9,Male,-17487.132,China
2564,2072,14,Male,-17826.4425,China
2565,2072,19,Male,-19864.0695,China
2566,2072,24,Male,-23263.9065,China
2567,2072,29,Male,-25728.256,China
2568,2072,34,Male,-25821.437,China
2569,2072,39,Male,-24904.957,China
2570,2072,44,Male,-25010.972,China
2571,2072,49,Male,-26159.9315,China
2572,2072,54,Male,-34013.927,China
2573,2072,59,Male,-45798.6765,China
2574,2072,64,Male,-44032.0025,China
2575,2072,69,Male,-38817.398,China
2576,2072,74,Male,-36408.095,China
2577,2072,79,Male,-36341.2745,China
2578,2072,84,Male,-39505.671,China
2579,2072,89,Male,-25975.56,China
2580,2072,94,Male,-11908.8625,China
2581,2072,99,Male,-3532.2355,China
2582,2072,100,Male,-539.0885,China
2583,2073,4,Male,-17610.3565,China
2584,2073,9,Male,-17494.4835,China
2585,2073,14,Male,-17656.362,China
2586,2073,19,Male,-19275.2725,China
2587,2073,24,Male,-22533.932,China
2588,2073,29,Male,-25400.8535,China
2589,2073,34,Male,-25920.943,China
2590,2073,39,Male,-25014.1675,China
2591,2073,44,Male,-24880.3465,China
2592,2073,49,Male,-25851.052,China
2593,2073,54,Male,-30772.4485,China
2594,2073,59,Male,-44876.025,China
2595,2073,64,Male,-44709.609,China
2596,2073,69,Male,-39605.6215,China
2597,2073,74,Male,-36237.1505,China
2598,2073,79,Male,-35390.04,China
2599,2073,84,Male,-37848.569,China
2600,2073,89,Male,-27262.4465,China
2601,2073,94,Male,-12518.3685,China
2602,2073,99,Male,-3456.174,China
2603,2073,100,Male,-558.3235,China
2604,2074,4,Male,-17603.4925,China
2605,2074,9,Male,-17503.496,China
2606,2074,14,Male,-17550.9825,China
2607,2074,19,Male,-18759.962,China
2608,2074,24,Male,-21797.2675,China
2609,2074,29,Male,-24961.3445,China
2610,2074,34,Male,-25959.152,China
2611,2074,39,Male,-25174.7785,China
2612,2074,44,Male,-24785.4505,China
2613,2074,49,Male,-25552.927,China
2614,2074,54,Male,-28458.2675,China
2615,2074,59,Male,-43113.018,China
2616,2074,64,Male,-45037.792,China
2617,2074,69,Male,-40531.2585,China
2618,2074,74,Male,-36268.0415,China
2619,2074,79,Male,-34574.6055,China
2620,2074,84,Male,-36027.5045,China
2621,2074,89,Male,-28565.228,China
2622,2074,94,Male,-12925.8105,China
2623,2074,99,Male,-3479.334,China
2624,2074,100,Male,-571.7225,China
2625,2075,4,Male,-17566.414,China
2626,2075,9,Male,-17526.6945,China
2627,2075,14,Male,-17496.117,China
2628,2075,19,Male,-18329.402,China
2629,2075,24,Male,-21069.4975,China
2630,2075,29,Male,-24416.3175,China
2631,2075,34,Male,-25930.4035,China
2632,2075,39,Male,-25356.1575,China
2633,2075,44,Male,-24733.1685,China
2634,2075,49,Male,-25282.2885,China
2635,2075,54,Male,-26922.177,China
2636,2075,59,Male,-40724.059,China
2637,2075,64,Male,-45104.564,China
2638,2075,69,Male,-41369.6715,China
2639,2075,74,Male,-36308.6235,China
2640,2075,79,Male,-34085.8285,China
2641,2075,84,Male,-33813.7095,China
2642,2075,89,Male,-29858.3285,China
2643,2075,94,Male,-13446.332,China
2644,2075,99,Male,-3611.421,China
2645,2075,100,Male,-573.245,China
2646,2076,4,Male,-17485.6035,China
2647,2076,9,Male,-17551.746,China
2648,2076,14,Male,-17466.9535,China
2649,2076,19,Male,-18003.0595,China
2650,2076,24,Male,-20374.1865,China
2651,2076,29,Male,-23789.5015,China
2652,2076,34,Male,-25803.224,China
2653,2076,39,Male,-25534.517,China
2654,2076,44,Male,-24735.91,China
2655,2076,49,Male,-25054.465,China
2656,2076,54,Male,-26279.708,China
2657,2076,59,Male,-37491.241,China
2658,2076,64,Male,-45110.7285,China
2659,2076,69,Male,-42018.196,China
2660,2076,74,Male,-36492.195,China
2661,2076,79,Male,-33794.504,China
2662,2076,84,Male,-32072.068,China
2663,2076,89,Male,-30230.8525,China
2664,2076,94,Male,-14145.552,China
2665,2076,99,Male,-3820.8385,China
2666,2076,100,Male,-569.565,China
2667,2077,4,Male,-17361.605,China
2668,2077,9,Male,-17567.754,China
2669,2077,14,Male,-17464.5705,China
2670,2077,19,Male,-17767.3595,China
2671,2077,24,Male,-19725.1325,China
2672,2077,29,Male,-23092.781,China
2673,2077,34,Male,-25573.922,China
2674,2077,39,Male,-25695.494,China
2675,2077,44,Male,-24789.2665,China
2676,2077,49,Male,-24875.0865,China
2677,2077,54,Male,-25964.2805,China
2678,2077,59,Male,-33639.2235,China
2679,2077,64,Male,-45031.4125,China
2680,2077,69,Male,-42817.437,China
2681,2077,74,Male,-37037.864,China
2682,2077,79,Male,-33526.1745,China
2683,2077,84,Male,-31134.2035,China
2684,2077,89,Male,-29345.9495,China
2685,2077,94,Male,-14999.4555,China
2686,2077,99,Male,-4121.5355,China
2687,2077,100,Male,-565.661,China
2688,2078,4,Male,-17204.448,China
2689,2078,9,Male,-17574.6565,China
2690,2078,14,Male,-17472.0485,China
2691,2078,19,Male,-17597.541,China
2692,2078,24,Male,-19137.0915,China
2693,2078,29,Male,-22364.063,China
2694,2078,34,Male,-25247.6105,China
2695,2078,39,Male,-25795.6175,China
2696,2078,44,Male,-24899.3715,China
2697,2078,49,Male,-24746.8385,China
2698,2078,54,Male,-25660.5635,China
2699,2078,59,Male,-30439.051,China
2700,2078,64,Male,-44136.4255,China
2701,2078,69,Male,-43498.5705,China
2702,2078,74,Male,-37821.328,China
2703,2078,79,Male,-33410.656,China
2704,2078,84,Male,-30386.411,China
2705,2078,89,Male,-28159.1045,China
2706,2078,94,Male,-15855.515,China
2707,2078,99,Male,-4363.6295,China
2708,2078,100,Male,-566.022,China
2709,2079,4,Male,-17010.495,China
2710,2079,9,Male,-17567.901,China
2711,2079,14,Male,-17481.184,China
2712,2079,19,Male,-17492.3865,China
2713,2079,24,Male,-18622.4625,China
2714,2079,29,Male,-21628.626,China
2715,2079,34,Male,-24809.303,China
2716,2079,39,Male,-25834.5275,China
2717,2079,44,Male,-25060.7395,China
2718,2079,49,Male,-24654.127,China
2719,2079,54,Male,-25367.4415,China
2720,2079,59,Male,-28155.7055,China
2721,2079,64,Male,-42411.359,China
2722,2079,69,Male,-43839.327,China
2723,2079,74,Male,-38736.1845,China
2724,2079,79,Male,-33479.728,China
2725,2079,84,Male,-29751.641,China
2726,2079,89,Male,-26874.614,China
2727,2079,94,Male,-16671.3615,China
2728,2079,99,Male,-4522.798,China
2729,2079,100,Male,-583.4725,China
2730,2080,4,Male,-16775.3075,China
2731,2080,9,Male,-17530.939,China
2732,2080,14,Male,-17504.4975,China
2733,2080,19,Male,-17437.7155,China
2734,2080,24,Male,-18192.4985,China
2735,2080,29,Male,-20902.0355,China
2736,2080,34,Male,-24265.5715,China
2737,2080,39,Male,-25806.559,China
2738,2080,44,Male,-25242.799,China
2739,2080,49,Male,-24603.8215,China
2740,2080,54,Male,-25101.5255,China
2741,2080,59,Male,-26641.674,China
2742,2080,64,Male,-40067.889,China
2743,2080,69,Male,-43923.933,China
2744,2080,74,Male,-39566.698,China
2745,2080,79,Male,-33562.845,China
2746,2080,84,Male,-29404.495,China
2747,2080,89,Male,-25355.6265,China
2748,2080,94,Male,-17501.9705,China
2749,2080,99,Male,-4750.231,China
2750,2080,100,Male,-617.5305,China
2751,2081,4,Male,-16515.9345,China
2752,2081,9,Male,-17450.2575,China
2753,2081,14,Male,-17529.6585,China
2754,2081,19,Male,-17408.7265,China
2755,2081,24,Male,-17866.653,China
2756,2081,29,Male,-20207.8235,China
2757,2081,34,Male,-23640.0985,China
2758,2081,39,Male,-25680.2675,China
2759,2081,44,Male,-25421.807,China
2760,2081,49,Male,-24608.2715,China
2761,2081,54,Male,-24877.989,China
2762,2081,59,Male,-26010.658,China
